1,128,40000000,73.003900,73.003900,59584343.589863,465502.684296,70133239.457070,547915.933258
1,128,40000000,71.920619,71.920619,68238121.323733,533110.322842,71189598.632348,556168.739315
1,128,40000000,76.236056,76.236056,64959647.400962,507497.245320,67159822.643501,524686.114402
1,128,40000000,77.100799,77.100799,58934949.571664,460429.293529,66406575.112146,518801.368064
1,128,40000000,77.532893,77.532893,63837015.200761,498726.681256,66036488.539129,515910.066712
1,128,40000000,75.659382,75.659382,64326443.969632,502550.343513,67671713.205376,528685.259417
1,128,40000000,77.538901,77.538901,60443735.061450,472216.680168,66031371.788465,515870.092097
1,128,40000000,67.263465,67.263465,73095238.685667,571056.552232,76118588.300499,594676.471098
1,128,40000000,73.424067,73.424067,67174370.455398,524799.769183,69731904.118033,544780.500922
1,128,40000000,77.728678,77.728678,62650614.345969,489457.924578,65870154.127670,514610.579122
1,128,40000000,70.213473,70.213473,69316092.269072,541531.970852,72920477.812001,569691.232906
1,128,40000000,76.415370,76.415370,65895146.971087,514805.835712,67002227.431471,523454.901808
1,128,40000000,78.528808,78.528808,62631051.435290,489305.089338,65199003.147991,509367.212094
1,128,40000000,76.814049,76.814049,62925751.368737,491607.432568,66654473.584643,520738.074880
1,128,40000000,77.555894,77.555894,65294217.522655,510111.074396,66016903.886119,515757.061610
1,128,40000000,74.902000,74.902000,63891967.490855,499155.996022,68355985.153934,534031.134015
1,128,40000000,73.753679,73.753679,66352371.506783,518377.902397,69420265.801249,542345.826572
1,128,40000000,75.427233,75.427233,63901074.947294,499227.148026,67879992.362971,530312.440336
1,128,40000000,71.080915,71.080915,64118979.968111,500929.531001,72030586.550553,562738.957426
1,128,40000000,70.411073,70.411073,61544158.842743,480813.740959,72715835.476616,568092.464661
1,256,40000000,76.327934,76.327934,127709347.471661,498864.638561,134157961.094558,524054.535526
1,256,40000000,76.238950,76.238950,130575760.828291,510061.565736,134314546.567076,524666.197528
1,256,40000000,74.795144,74.795144,125985153.327601,492129.505186,136907283.713499,534794.077006
1,256,40000000,75.431281,75.431281,125028379.207825,488392.106281,135752699.201807,530283.981257
1,256,40000000,75.583986,75.583986,126357328.085343,493583.312833,135478433.222614,529212.629776
1,256,40000000,77.708725,77.708725,120345219.780662,470098.514768,131774134.757712,514742.713897
1,256,40000000,73.639529,73.639529,131825280.156260,514942.500610,139055750.886185,543186.526899
1,256,40000000,74.673039,74.673039,132326963.430536,516902.200901,137131153.855945,535668.569750
1,256,40000000,74.399734,74.399734,132757736.432230,518584.907938,137634900.683919,537636.330797
1,256,40000000,75.826055,75.826055,125150450.053085,488868.945520,135045928.474058,527523.158102
1,256,40000000,72.576032,72.576032,124332855.962696,485675.218604,141093412.216309,551146.141470
1,256,40000000,76.887927,76.887927,125456444.429826,490064.236054,133180856.859361,520237.722107
1,256,40000000,76.622079,76.622079,124540788.471688,486487.454968,133642941.220637,522042.739143
1,256,40000000,71.156913,71.156913,119715273.047329,467637.785341,143907310.875052,562137.933106
1,256,40000000,75.994018,75.994018,122806069.354038,479711.208414,134747448.147827,526357.219327
1,256,40000000,77.908288,77.908288,123475088.927638,482324.566124,131436593.754955,513424.194355
1,256,40000000,71.710819,71.710819,137697586.594291,537881.197634,142795747.458971,557795.888512
1,256,40000000,74.925816,74.925816,131442687.430992,513447.997777,136668514.894786,533861.386308
1,256,40000000,78.001478,78.001478,120418645.259517,470385.333045,131279563.702626,512810.795713
1,256,40000000,73.329346,73.329346,126785136.703660,495254.440249,139643956.459123,545484.204918
1,512,40000000,78.079631,78.079631,239621159.339239,468010.076834,262296321.559204,512297.503045
1,512,40000000,78.065235,78.065235,208355053.270512,406943.463419,262344691.590309,512391.975762
1,512,40000000,75.545656,75.545656,219133596.311613,427995.305296,271094343.267070,529481.139193
1,512,40000000,77.075519,77.075519,250380271.393307,489023.967565,265713423.220673,518971.529728
1,512,40000000,79.160494,79.160494,232619669.162247,454335.291333,258714908.979724,505302.556601
1,512,40000000,77.941500,77.941500,238400408.370380,465625.797598,262761173.444186,513205.416883
1,512,40000000,76.965268,76.965268,259910618.657236,507637.927065,266094051.670164,519714.944668
1,512,40000000,77.857074,77.857074,254457445.716493,496987.198665,263046104.198573,513761.922263
1,512,40000000,80.696437,80.696437,248515527.655825,485381.889953,253790635.142912,495684.834264
1,512,40000000,76.328464,76.328464,259106037.781659,506066.480042,268314059.090721,524050.896662
1,512,40000000,77.714741,77.714741,252116018.259650,492414.098163,263527867.898318,514702.866989
1,512,40000000,75.964924,75.964924,243729896.458529,476034.954021,269598110.833363,526558.810221
1,512,40000000,79.345763,79.345763,241979791.926634,472616.781107,258110820.611808,504122.696507
1,512,40000000,76.035463,76.035463,268740750.365392,524884.278057,269348001.471366,526070.315374
1,512,40000000,75.480825,75.480825,240835324.057468,470381.492300,271327188.063988,529935.914187
1,512,40000000,78.641936,78.641936,234726950.427568,458451.075054,260420852.304552,508634.477157
1,512,40000000,75.409050,75.409050,255462220.794454,498949.649989,271585439.678659,530440.311872
